Calpurnius Eclog Giarratano	2.7741083223249667
Germanicus Gain	3.310344827586207
Grattius Cyneg Enk	3.6968576709796674
Horatius Saturae Klingner	1.2155212716222534
Juvenal Klausen	2.106344721294631
Lucretius Martin	1.6725114647963315
Ovidius Metam Miller	2.092887517718669
Persius Klausen	0.7621951219512195
Statius Theb Hill	2.089735709895513
Vergil Bukol Mynors	1.9047619047619049
Vergil Georg Mynors	2.5102692834322227
