Calpurnius Eclog Giarratano	11.228533685601057
Germanicus Gain	10.206896551724139
Grattius Cyneg Enk	13.67837338262477
Horatius Saturae Klingner	5.65684899485741
Juvenal Klausen	7.218083740046237
Lucretius Martin	5.057998381440518
Ovidius Metam Miller	5.453181022262987
Persius Klausen	5.335365853658536
Statius Theb Hill	5.654578979717271
Vergil Bukol Mynors	7.5
Vergil Georg Mynors	8.854404381560931
