Calpurnius Eclog Giarratano	0.26420079260237783
Germanicus Gain	0.8275862068965517
Grattius Cyneg Enk	0.9242144177449169
Horatius Saturae Klingner	0.18700327255726976
Juvenal Klausen	0.23118417672745953
Lucretius Martin	0.21580793094146208
Ovidius Metam Miller	0.33352789126990745
Persius Klausen	0.0
Statius Theb Hill	0.2970702724851465
Vergil Bukol Mynors	0.35714285714285715
Vergil Georg Mynors	0.3651300775901415
